988.543	1727.93
986.95	1632.2
985.357	1680.37
983.763	1645.37
982.169	1690.38
980.574	1689.89
978.979	1698.82
977.383	1703.03
975.787	1765.21
974.19	1720.87
972.593	1748.56
970.996	1788.77
969.398	1796.1
967.8	1765.88
966.201	1795.11
964.602	1852.46
963.002	1926.97
961.402	1896.76
959.801	1825.96
958.2	1901.99
956.599	1913.97
954.997	1994.62
953.395	1942.6
951.792	2015.4
950.189	2011.75
948.586	2014.34
946.982	2074.61
945.377	2102.12
943.773	2054.84
942.168	2088.57
940.562	2089.59
938.956	2163.78
937.35	2211.47
935.743	2195.36
934.136	2216.58
932.528	2231.57
930.92	2318.08
929.312	2238.23
927.703	2298.28
926.094	2321.01
924.484	2436.93
922.874	2352.48
921.263	2459.02
919.653	2396.34
918.042	2422.13
916.43	2531.69
914.818	2548.14
913.206	2460.69
911.593	2539.16
909.98	2546.31
908.366	2573.59
906.752	2655.08
905.138	2621.93
903.523	2677.06
901.908	2679.52
900.293	2661.88
898.677	2823.72
897.061	2861.73
895.445	2800.76
893.828	2792.38
892.21	2850.48
890.593	2846.74
888.975	2938.8
887.356	2916.5
885.738	2976.07
884.119	3043.34
882.499	3002.52
880.879	3012.65
879.259	2985.74
877.638	3096.15
876.018	3160.24
874.396	3151.83
872.775	3191.21
871.153	3244.46
869.53	3296.14
867.908	3213.76
866.284	3323.96
864.661	3329.4
863.037	3374.86
861.413	3364.89
859.789	3473.43
858.164	3414.22
856.539	3465.79
854.913	3515.8
853.287	3578.09
851.661	3482.01
850.035	3590.4
848.408	3534.32
846.78	3642.65
845.153	3601.95
843.525	3461.44
841.897	3542.09
840.268	3565.91
838.639	3479.22
837.01	3535.27
835.38	3468.57
833.75	3601.29
832.12	3523.87
830.489	3461.82
828.858	3664.97
827.227	3604.45
825.595	3589.92
823.963	3576.93
822.331	3537.91
820.698	3512.69
819.065	3504.32
817.432	3583.2
815.798	3483.01
814.164	3502.19
812.53	3441.83
810.895	3465.61
809.26	3490.9
807.625	3476.45
805.99	3448.24
804.354	3346.69
802.717	3394.91
801.081	3314.8
799.444	3375.24
797.807	3336.39
796.169	3364.74
794.531	3310.65
792.893	3274.9
791.254	3291.03
789.615	3252.25
787.976	3303.47
786.337	3249.45
784.697	3354
783.057	3325.91
781.416	3281.07
779.775	3434.32
778.134	3252.37
776.493	3382.72
774.851	3363.79
773.209	3384.45
771.567	3441.63
769.924	3332.91
768.281	3329.23
766.638	3480.71
764.994	3443.54
763.35	3432.23
761.706	3484.78
760.061	3525.15
758.416	3507.76
756.771	3542.03
755.125	3599.08
753.48	3634.85
751.833	3656.93
750.187	3642.57
748.54	3584.19
746.893	3683.67
745.245	3634.41
743.598	3715.65
741.95	3778.65
740.301	3782.48
738.653	3816.64
737.003	3805.3
735.354	3833.37
733.705	4011.47
732.055	3827.37
730.404	4159.92
728.754	3991.01
727.103	3988.74
725.452	4086.4
723.8	4099.25
722.148	4099.99
720.496	4226.32
718.844	4237.62
717.191	4291.27
715.538	4237.53
713.884	4403.06
712.231	4325.12
710.577	4433.13
708.922	4474.61
707.268	4502.47
705.613	4398.9
703.957	4499.26
702.302	4521.06
700.646	4545.88
698.99	4561.62
697.333	4673.95
695.676	4781.71
694.019	4646.54
692.362	4764.82
690.704	4782.02
689.046	4841.43
687.388	4879.71
685.729	4871.25
684.07	5022.53
682.41	5101.43
680.751	5079.38
679.091	5049.81
677.431	5304.84
675.77	5305.34
674.109	5242.62
672.448	5404.17
670.786	5454.3
669.124	5432.21
667.462	5456.75
665.8	5603.09
664.137	5593.01
662.474	5646.07
660.811	5771.24
659.147	5837.77
657.483	5857.7
655.818	6020.31
654.154	6011.66
652.489	6084.09
650.823	6016.89
649.158	6275.41
647.492	6275.71
645.826	6210.01
644.159	6355.83
642.492	6405.62
640.825	6459.88
639.157	6625.06
637.489	6530.86
635.821	6514.63
634.153	6493.91
632.484	6572.07
630.815	6569.31
629.145	6786.69
627.476	6574.29
625.806	6604.46
624.135	6546.33
622.464	6726.13
620.793	6621.61
619.122	6647.26
617.45	6454.56
615.778	6541.54
614.106	6658.38
612.433	6431.41
610.76	6566.15
609.087	6452.83
607.414	6430.67
605.74	6381.64
604.065	6435.65
602.391	6249.29
600.716	6357.04
599.041	6117.03
597.365	6203.88
595.689	6196.71
594.013	6170.15
592.336	6064.56
590.659	5993.31
588.982	5974.26
587.305	5883.67
585.627	5779.72
583.949	5666.86
582.27	5528.72
580.591	5485.94
578.912	5569.73
577.233	5610.32
575.553	5694.05
573.873	5557.52
572.192	5629.33
570.511	5707.05
568.83	5655.36
567.149	5533.82
565.467	5556.51
563.785	5643.1
562.102	5536.48
560.42	5541.33
558.736	5448.14
557.053	5314.89
555.369	5407.37
553.685	5492.39
552	5415.61
550.316	5478.33
548.631	5355.59
546.945	5302.6
545.259	5268.92
543.573	5278.24
541.887	5164.53
540.2	5132.37
538.512	5131.34
536.825	4983.64
535.137	5123.35
533.449	4966.83
531.76	5002.84
530.071	4861.2
528.382	4917.94
526.693	4838.52
525.003	4805
523.313	4781.84
521.622	4755.73
519.931	4754.76
518.24	4718.32
516.548	4746.91
514.856	4632.17
513.164	4660.77
511.471	4500.31
509.778	4508.25
508.085	4446.8
506.391	4444.41
504.697	4473.01
503.003	4464.72
501.308	4388.57
499.613	4424.54
497.917	4532.74
496.222	4511.17
494.525	4445.38
492.829	4275
491.132	4341.89
489.435	4342.46
487.737	4242.89
486.039	4271.46
484.341	4400.12
482.643	4293.23
480.944	4280.57
479.244	4191.41
477.545	4306.73
475.845	4276.42
474.144	4112.33
472.444	4183.5
470.742	4197.32
469.041	4077.42
467.339	4067.75
465.637	4157.96
463.935	4165.9
462.232	4151.81
460.528	4086.35
458.825	4015.05
457.121	3873.36
455.417	4055.9
453.712	3928.92
452.007	3925.15
450.302	3921.39
448.596	3878.06
446.89	3899.21
445.183	3807.56
443.476	3799.42
441.769	3744.44
440.062	3813.91
438.354	3794.07
436.645	3821.07
434.937	3786.6
433.228	3741.91
431.518	3723.56
429.809	3814.88
428.098	3878.39
426.388	3816.17
424.677	3796.36
422.966	3915.34
421.254	3816.64
419.542	4026.11
417.83	3990.2
416.117	3954.31
414.404	3995.78
412.691	4041.61
410.977	4023.24
409.263	4099.67
407.548	4046.29
405.833	4188.28
404.118	4054.75
402.403	4085.93
400.687	4020.94
398.97	4088.53
397.253	4103.66
395.536	4115.88
393.819	4066.95
392.101	4175.21
390.383	4187.4
388.664	4217.04
386.945	4184.13
385.226	4142.51
383.506	4218.65
381.786	4318.02
380.065	4292.38
378.344	4321.95
376.623	4316.65
374.902	4379.61
373.18	4385.91
371.457	4403.82
369.734	4485.58
368.011	4529.58
366.288	4640.28
364.564	4598.66
362.84	4735.4
361.115	4664.78
359.39	4837.67
357.665	4829.37
355.939	4844.25
354.213	4890.99
352.486	5070.92
350.759	5069.81
349.032	5119.36
347.305	5244.13
345.577	5196.69
343.848	5262.08
342.119	5327.45
340.39	5424.6
338.661	5443.65
336.931	5610.09
335.2	5633.43
333.47	5675.53
331.739	5831.7
330.007	5748.13
328.275	5974.95
326.543	5993.85
324.811	6043.04
323.078	6135.49
321.344	6297.12
319.611	6249.6
317.877	6494.76
316.142	6512.08
314.407	6576.94
312.672	6826.19
310.936	6798.77
309.2	6991.7
307.464	7171.58
305.727	7181.53
303.99	7433.26
302.253	7428.76
300.515	7592.56
298.777	7687.27
297.038	7774.74
295.299	7877.99
293.559	7963.95
291.82	8151.89
290.08	8168.8
288.339	8388.22
286.598	8432.34
284.857	8589.88
283.115	8685.62
281.373	8769.84
279.631	8796.63
277.888	8786.12
276.145	8896.08
274.401	8842.54
272.657	8885.06
270.913	8913.24
269.168	8832.51
267.423	9164.4
265.678	9043.54
263.932	9083.12
262.186	9011.01
260.439	9029.12
258.692	9025.75
256.945	9123.96
255.197	9134.88
253.449	8999.92
251.701	9042.32
249.952	9146.18
248.203	9164.23
246.453	9218.01
244.703	9371.76
242.953	9265.5
241.202	9272.1
239.451	9317.25
237.7	9479.43
235.948	9613
234.196	9626.66
232.443	9794.39
230.69	9827.98
228.937	9720.4
227.183	9846.66
225.429	9985.7
223.675	10084.8
221.92	9883.22
220.165	10338.4
218.41	10114.1
216.654	10335.5
214.898	10340.5
213.141	10304.2
211.384	10444.3
209.627	10459.3
207.869	10602.2
206.111	10439.3
204.353	10629.1
202.594	10561.5
200.835	10592.1
199.075	10605.5
197.316	10717
195.555	10747.5
193.795	10735.4
192.034	10835.4
190.273	10746.7
188.511	10797
186.749	10972.2
184.987	10916.1
183.224	11017.4
181.461	11052.1
179.698	11120.8
177.934	11137
176.17	11211.4
174.406	11199.2
172.641	11109.2
170.876	11132.5
169.11	11110.5
167.345	10881.8
165.578	10816
