988.543	3940.82
986.95	3964.36
985.357	3945.96
983.763	3957.37
982.169	4056.59
980.574	4064.84
978.979	4107.56
977.383	4092.3
975.787	4167.89
974.19	4136.97
972.593	4259.48
970.996	4297.42
969.398	4257.12
967.8	4263.77
966.201	4403.33
964.602	4478.73
963.002	4424.37
961.402	4582.54
959.801	4534.44
958.2	4644.1
956.599	4585.09
954.997	4822.67
953.395	4673.16
951.792	4849.75
950.189	4928.01
948.586	4943.87
946.982	4979.99
945.377	5151.67
943.773	5183.05
942.168	5303.2
940.562	5181.94
938.956	5320.72
937.35	5415.86
935.743	5325.8
934.136	5478.45
932.528	5617.03
930.92	5615.62
929.312	5730.8
927.703	5732.48
926.094	5768.35
924.484	5807.31
922.874	6038.8
921.263	6085.44
919.653	6107.24
918.042	6217.48
916.43	6341.63
914.818	6375.77
913.206	6447.11
911.593	6568.03
909.98	6619.16
908.366	6712.1
906.752	6702.76
905.138	6879.28
903.523	6897.79
901.908	6934.88
900.293	7032.3
898.677	7047.69
897.061	7047.6
895.445	7435.69
893.828	7197.42
892.21	7358.08
890.593	7606.76
888.975	7530.86
887.356	7770.13
885.738	7657.17
884.119	7613.75
882.499	7747.88
880.879	7912.83
879.259	8096.22
877.638	8052.76
876.018	8168.19
874.396	8224.97
872.775	8312.57
871.153	8406.3
869.53	8523.11
867.908	8673.76
866.284	8721.16
864.661	8708.48
863.037	8848.23
861.413	8997.17
859.789	9212.22
858.164	9514.88
856.539	9345.16
854.913	9563.09
853.287	9404.21
851.661	9488.3
850.035	9549.3
848.408	9458.15
846.78	9672.77
845.153	9572.43
843.525	9559.66
841.897	9616
840.268	9572.54
838.639	9466.18
837.01	9422.78
835.38	9387.07
833.75	9397.4
832.12	9597.87
830.489	9496.23
828.858	9377.78
827.227	9293.1
825.595	9370.87
823.963	9094.75
822.331	9030.1
820.698	9012.94
819.065	8789.13
817.432	8712.34
815.798	8669.26
814.164	8488.5
812.53	8361.35
810.895	8434.61
809.26	8156.15
807.625	8045.97
805.99	7914.44
804.354	7731
802.717	7776.83
801.081	7614.88
799.444	7544.64
797.807	7456.11
796.169	7442.42
794.531	7283.73
792.893	7285.35
791.254	7125.23
789.615	7020.1
787.976	7213.94
786.337	7020.39
784.697	7116.59
783.057	7035.93
781.416	7206.77
779.775	6999.67
778.134	7021.15
776.493	7123.35
774.851	7126.54
773.209	7236.29
771.567	7257.72
769.924	7257.84
768.281	7326.43
766.638	7303.71
764.994	7434.63
763.35	7427.12
761.706	7667.43
760.061	7617.31
758.416	7726.79
756.771	7859.03
755.125	7735.98
753.48	7875.76
751.833	8009.41
750.187	7903.11
748.54	8214.33
746.893	8223.38
745.245	8253.68
743.598	8338.59
741.95	8337
740.301	8415.79
738.653	8743.24
737.003	8740.06
735.354	8615.62
733.705	8962.54
732.055	8994.17
730.404	8950.05
728.754	9083.15
727.103	9297.98
725.452	9394.63
723.8	9571.47
722.148	9742.2
720.496	9912.86
718.844	9871.65
717.191	10219.2
715.538	10236.9
713.884	10467.8
