988.543	4984.49
986.95	4973.5
985.357	4964.22
983.763	4945.53
982.169	4991.16
980.574	5005.41
978.979	4971.07
977.383	5062.1
975.787	5040.31
974.19	4930.86
972.593	5035.93
970.996	5053.31
969.398	5144.22
967.8	5161.57
966.201	5188.3
964.602	5258.79
963.002	5341.75
961.402	5396.55
959.801	5313.88
958.2	5463.92
956.599	5362.55
954.997	5423.55
953.395	5355.02
951.792	5509.59
950.189	5614.19
948.586	5631.43
946.982	5689.19
945.377	5634.73
943.773	5627.04
942.168	5706.58
940.562	5728.48
938.956	5789.28
937.35	5775.36
935.743	5805.01
934.136	5971.54
932.528	5926.49
930.92	5999.64
929.312	5914.21
927.703	6016.85
926.094	5981.18
924.484	6152.11
922.874	6161.47
921.263	6222.06
919.653	6180.19
918.042	6212.82
916.43	6395.92
914.818	6299.77
913.206	6281.2
911.593	6457.97
909.98	6484.33
908.366	6459.54
906.752	6543.21
905.138	6569.54
903.523	6498.32
901.908	6729
900.293	6677.9
898.677	6561.85
897.061	6736.68
895.445	6854.2
893.828	6718.11
892.21	6823.22
890.593	6830.94
888.975	6851.01
887.356	6855.63
885.738	7053.31
884.119	6985.32
882.499	6997.64
880.879	7117.99
879.259	7207.44
877.638	7050.02
876.018	7083.93
874.396	7313.66
872.775	7225.71
871.153	7345.88
869.53	7462.92
867.908	7421.23
866.284	7421.15
864.661	7644.37
863.037	7722.77
861.413	7556.39
859.789	7568.61
858.164	7608.52
856.539	7706.88
854.913	7806.73
853.287	7763.55
851.661	7734.22
850.035	7775.61
848.408	7747.84
846.78	7760.03
845.153	7855.16
843.525	7813.58
841.897	7658.41
840.268	7699.79
838.639	7782.59
837.01	7728.8
835.38	7573.78
833.75	7601.35
832.12	7825.2
830.489	7780.66
828.858	7668.69
827.227	7628.8
825.595	7739.09
823.963	7641
822.331	7538.35
820.698	7497.01
819.065	7348.51
817.432	7415.9
815.798	7507.75
814.164	7383.83
812.53	7211.01
810.895	7186.62
809.26	7235.64
807.625	7159.28
805.99	7047.79
804.354	7069.31
802.717	6967.06
801.081	6935.12
799.444	7000.94
797.807	6743.02
796.169	6842.45
794.531	6778.51
792.893	6871.79
791.254	6693.45
789.615	6650.94
787.976	6741.14
786.337	6590.39
784.697	6736.98
783.057	6616.77
781.416	6659.67
779.775	6728.46
778.134	6730.19
776.493	6437.98
774.851	6730.62
773.209	6634.92
771.567	6595.58
769.924	6799.75
768.281	6739.1
766.638	6610.01
764.994	6766.91
763.35	6675.89
761.706	6872.26
760.061	6755.4
758.416	6779.94
756.771	6898.68
755.125	6917.11
753.48	7014.52
751.833	6891.68
750.187	7146.97
748.54	7095.5
746.893	7212.53
745.245	7185.36
743.598	7193.09
741.95	7214.48
740.301	7231.3
738.653	7223.86
737.003	7465.05
735.354	7309.03
733.705	7491.01
732.055	7441.1
730.404	7469.99
728.754	7489.78
727.103	7645.85
725.452	7538.42
723.8	7859.42
722.148	7667.23
720.496	7818.61
718.844	7836.8
717.191	7953.3
715.538	7897.36
713.884	7994.15
712.231	8119.62
710.577	8071.23
708.922	8249.54
707.268	8326.55
705.613	8418.63
703.957	8539.38
702.302	8442.64
700.646	8578.43
698.99	8525.49
697.333	8724.61
695.676	8780.3
694.019	8851.06
692.362	8948.94
690.704	8923.12
689.046	9120.46
687.388	9195.62
685.729	9195.39
684.07	9369.97
682.41	9363.68
680.751	9458.32
679.091	9492.68
677.431	9829.68
675.77	9839.87
674.109	9979.5
672.448	10070.9
670.786	10543
669.124	10318.3
667.462	10439.7
665.8	10547.5
664.137	10805.6
662.474	10841.2
660.811	11025.5
659.147	11125.6
657.483	11263.2
655.818	11590
654.154	11460.2
652.489	11887.4
650.823	11787.6
649.158	11992.5
647.492	12212.3
645.826	12283.5
644.159	12302.1
642.492	12404.8
640.825	12552.4
639.157	12571
637.489	12815.9
635.821	12850.9
634.153	12969.8
632.484	12997.3
630.815	12845.1
629.145	12936.9
627.476	12921
625.806	13095.2
624.135	13044.8
622.464	13061.7
620.793	12857.2
619.122	12987.9
617.45	12901.6
615.778	13006.8
614.106	12859.3
612.433	12656.6
610.76	12776.6
609.087	12505.3
607.414	12607.4
605.74	12495.9
604.065	12414.4
602.391	12350.8
600.716	12279.7
599.041	12211.7
597.365	12088.5
595.689	11780.3
594.013	12015.2
592.336	11911.4
590.659	11652.7
588.982	11355.3
587.305	11142.9
585.627	11108
583.949	10953.8
582.27	10890.6
580.591	10827.4
578.912	10986.1
577.233	10552.3
575.553	10917.8
573.873	10914.2
572.192	10868.9
570.511	10765.6
568.83	10675.7
567.149	10640.9
565.467	10610.6
563.785	10445
562.102	10389.4
560.42	10405.2
558.736	10285.8
557.053	10298.6
555.369	10180.8
553.685	10158
552	10007.5
550.316	9944.69
548.631	9939.73
546.945	9851.72
545.259	9869.03
543.573	9837.4
541.887	9541.92
540.2	9528.15
538.512	9459.56
536.825	9331.73
535.137	9215.81
533.449	9107.33
531.76	8938.19
530.071	8880.13
528.382	8779.18
526.693	8755.21
525.003	8717.93
523.313	8762.02
521.622	8504.41
519.931	8647.57
518.24	8610.34
516.548	8268.68
514.856	8280.29
513.164	8389.39
511.471	8293.16
509.778	8161.51
508.085	8111.12
506.391	8128.65
504.697	8237.67
503.003	7855.31
501.308	7830.09
499.613	7835.86
497.917	7741.35
496.222	7826.73
494.525	7803.01
492.829	7511.09
491.132	7466.81
489.435	7307.65
487.737	7282.57
486.039	7367.93
484.341	7373.77
482.643	7501.75
480.944	7484
479.244	7398.59
477.545	7389.69
475.845	7321.97
474.144	7443.95
472.444	7354.19
470.742	7323.26
469.041	7207.12
467.339	7114.53
465.637	7187.94
463.935	7201.11
462.232	7187.86
460.528	7132.03
458.825	6813.55
457.121	7011.65
455.417	6957.37
453.712	6845.91
452.007	6938.3
450.302	6772.64
448.596	6803.45
446.89	6782.96
445.183	6681.9
443.476	6638.01
441.769	6567.77
440.062	6680.57
438.354	6504.96
436.645	6538.7
434.937	6745.07
433.228	6493.49
431.518	6468.7
429.809	6560.9
428.098	6752.47
426.388	6616.55
424.677	6654.59
422.966	6904.45
421.254	6656.12
419.542	6829.93
417.83	6920.44
416.117	6935.01
414.404	6873.68
412.691	7057.5
410.977	7023.89
409.263	7016.54
407.548	6959.62
405.833	7070.37
404.118	6962.45
402.403	7122.69
400.687	7074.53
398.97	7129.8
397.253	7091.85
395.536	7115.07
