988.543	4082.07
986.95	4204.48
985.357	4261.32
983.763	4314.99
982.169	4301.21
980.574	4317.22
978.979	4287.79
977.383	4466.75
975.787	4340.18
974.19	4434.48
972.593	4498.99
970.996	4550.95
969.398	4563.77
967.8	4646.98
966.201	4711.38
964.602	4733.54
963.002	4744.75
961.402	4784.09
959.801	4873.4
958.2	4997.01
956.599	4911.37
954.997	5003.71
953.395	5000.82
951.792	5164.85
950.189	5275.78
948.586	5311.82
946.982	5251.2
945.377	5327.75
943.773	5348.18
942.168	5575.76
940.562	5541.63
938.956	5563.56
937.35	5633.74
935.743	5692.99
934.136	5724.22
932.528	5907.83
930.92	5914.13
929.312	5931.3
927.703	6001.31
926.094	6006.04
924.484	6156.77
922.874	6268.61
921.263	6318.31
919.653	6537.15
918.042	6392.81
916.43	6686.01
914.818	6640.97
913.206	6665.74
911.593	6805.21
909.98	6885.72
908.366	6918.17
906.752	7076.09
905.138	7216.9
903.523	7219.84
901.908	7295.55
900.293	7355.75
898.677	7432.95
897.061	7434.32
895.445	7530.03
893.828	7727.75
892.21	7670.33
890.593	7806.12
888.975	7784.25
887.356	7884.44
885.738	7910.45
884.119	8043
882.499	8141.53
880.879	8281.69
879.259	8153.31
877.638	8338.16
876.018	8505.96
874.396	8561.13
872.775	8779.69
871.153	8827.08
869.53	8897.56
867.908	8758.5
866.284	9109.31
864.661	9336.78
863.037	9379.4
861.413	9422.01
859.789	9530.78
858.164	9491.8
856.539	9855.88
854.913	9616.92
853.287	9754.79
851.661	9812.67
850.035	9847.47
848.408	9843.85
846.78	9834.09
845.153	9871.95
843.525	9779.27
841.897	9692.77
840.268	9597.1
838.639	9700.99
837.01	9649.87
835.38	9939.34
833.75	9721.02
832.12	9904.56
830.489	9556.03
828.858	9506.54
827.227	9535.24
825.595	9468.93
823.963	9482.31
822.331	9313.44
820.698	9345.23
819.065	9060.1
817.432	8967.96
815.798	8978.38
814.164	8912.31
812.53	8615.28
810.895	8596.72
809.26	8651.57
807.625	8385.36
805.99	8255.29
804.354	8229.19
802.717	7973.92
801.081	7752.36
799.444	7779.84
797.807	7669.88
796.169	7648.52
794.531	7488.26
792.893	7459.32
791.254	7491.41
789.615	7428.92
787.976	7400.01
786.337	7304.01
784.697	7406.25
783.057	7231.04
781.416	7409.45
779.775	7284.59
778.134	7380.66
776.493	7319.83
774.851	7527.02
773.209	7403.77
771.567	7524.1
769.924	7679.4
768.281	7554.67
766.638	7719.03
764.994	7668.86
763.35	7643.05
761.706	7802.75
760.061	8001.9
758.416	8026.2
756.771	8091.52
755.125	8009.45
753.48	8059.55
751.833	8234.18
750.187	8310.04
748.54	8262.91
746.893	8566.4
745.245	8493.45
743.598	8670.86
741.95	8635.83
740.301	8720.63
738.653	8869.09
737.003	9047.82
735.354	8959.7
733.705	9165.62
732.055	9139.63
730.404	9362.1
728.754	9339.12
727.103	9458.5
725.452	9701.98
723.8	9863.63
722.148	9845.11
720.496	9996.08
718.844	10032
717.191	10210.1
715.538	10385.1
713.884	10626.6
712.231	10828.7
710.577	10941.5
708.922	10975.7
707.268	11204.8
705.613	11377.9
703.957	11688.4
702.302	11675.6
700.646	12025.2
698.99	12007.8
697.333	12541.3
